순번,쉼터명칭,도로명주소,지번주소,시설유형,이용가능인원,운영시작일,개방시간,종료시간,경도,위도,연도,X좌표,Y좌표,자치구
313,정릉실버복지센터,서울특별시 성북구 솔샘로 8,서울특별시 성북구 정릉동 674-4,노인시설,203,2021-11-22,09:00:00,18:00:00,127.0045422,37.608211,2024,200401.0657,556514.2617,성북구
314,정릉3동주민센터,서울특별시 성북구 솔샘로1길 6-3 ,서울특별시 성북구 정릉동 673-3,주민센터,50,2022-11-15,09:00:00,18:00:00,127.0041665,37.6089311,2024,200367.8887,556594.1834,성북구
315,정릉종합사회복지관,서울특별시 성북구 솔샘로5길 92,서울특별시 성북구 정릉동 1-293,복지회관,402,2021-11-22,09:00:00,18:00:00,127.0012095,37.6111613,2024,200106.7918,556841.7039,성북구
316,청수도서관,서울특별시 성북구 보국문로16가길 20,서울특별시 성북구 정릉동 266-121,기타,50,2023-11-15,09:00:00,18:00:00,127.0107722,37.6116945,2024,200951.1159,556900.9372,성북구
317,정릉4동 주민센터,서울특별시 성북구 정릉동 보국문로  106-1  (정릉동),서울특별시 성북구 정릉동 293-6,주민센터,20,2021-11-22,09:00:00,18:00:00,127.0077462,37.616107,2024,200683.8992,557390.6506,성북구
318,길음1동주민센터,서울특별시 성북구 길음로 92,서울특별시 성북구 길음동 1281-7,주민센터,30,2022-11-15,09:00:00,18:00:00,127.0193799,37.6104983,2024,201711.1478,556768.294,성북구
319,길음2동주민센터,서울특별시 성북구 삼양로2길 70,서울특별시 성북구 길음동 1064-1,주민센터,10,2022-11-15,09:00:00,18:00:00,127.0272712,37.6067637,2024,202408.0304,556353.9673,성북구
320,길음종합사회복지관,서울특별시 성북구 삼양로2길 55,서울특별시 성북구 길음동 1060,복지회관,657,2021-11-22,09:00:00,18:00:00,127.0265034,37.6067203,2024,202340.2355,556349.1309,성북구
321,성북종합노인복지관,서울특별시 성북구 종암로15길 10,서울특별시 성북구 종암동 66-14,복지회관,55,2023-03-14,09:00:00,18:00:00,127.0343596,37.5977569,2024,203034.2976,555354.5173,성북구
322,종암동 주민센터,서울특별시 성북구 종암로 98-8,서울특별시 성북구 종암동 16-8,주민센터,200,2021-11-22,09:00:00,18:00:00,127.0352632,37.5990425,2024,203114.041,555497.2342,성북구
323,생명의전화 종합사회복지관,서울특별시 성북구 오패산로 21,서울특별시 성북구 하월곡동 96-113,복지회관,650,2022-01-04,09:00:00,18:00:00,127.037074,37.6040535,2024,203273.7305,556053.4614,성북구
324,월곡종합사회복지관,서울특별시 성북구 오패산로16길 23,서울특별시 성북구 하월곡동 222-5,복지회관,700,2021-11-22,09:00:00,18:00:00,127.0374823,37.6089805,2024,203309.5661,556600.3188,성북구
325,종암동 주민센터,서울특별시 성북구 오패산로 96,서울특별시 성북구 하월곡동 225-7,주민센터,200,2021-11-22,09:00:00,18:00:00,127.0357877,37.6106159,2024,203159.8692,556781.772,성북구
326,성북구 보건소,서울특별시 성북구 화랑로 61,서울특별시 성북구 하월곡동 46-1,보건소,15,2023-11-15,09:00:00,18:00:00,127.0396006,37.6026191,2024,203496.903,555894.3499,성북구
327,성북정보도서관,서울특별시 성북구 화랑로18자길 13,서울특별시 성북구 상월곡동 24-348,기타,800,2022-10-04,09:00:00,22:00:00,127.0507318,37.6050012,2024,204479.6929,556159.2096,성북구
328,상월곡실버복지센터,서울특별시 성북구 화랑로 152,서울특별시 성북구 상월곡동 97-22,노인시설,150,2022-10-04,09:00:00,18:00:00,127.0482239,37.605864,2024,204258.1925,556254.8542,성북구
329,월곡2동 주민센터,서울특별시 성북구 화랑로 152,서울특별시 성북구 상월곡동 97-22,주민센터,50,2021-11-22,09:00:00,18:00:00,127.04796,37.6057652,2024,204234.8956,556243.8766,성북구
330,장위1동주민센터,서울특별시 성북구 장위로 61,서울특별시 성북구 장위동 225-100,주민센터,36,2022-11-15,09:00:00,18:00:00,127.0438185,37.6140351,2024,203868.7703,557161.5668,성북구
331,장위종합사회복지관,서울특별시 성북구 화랑로 237,서울특별시 성북구 장위동 65-24,복지회관,300,2022-10-04,09:00:00,18:00:00,127.0556161,37.6103899,2024,204910.6296,556757.5407,성북구
332,장위2동주민센터,서울특별시 성북구 돌곶이로27길 12,서울특별시 성북구 장위동 69-54,주민센터,10,2022-11-15,09:00:00,18:00:00,127.0544177,37.612438,2024,204804.685,556984.7956,성북구
333,장위실버복지센터,서울특별시 성북구 한천로 708,서울특별시 성북구 장위동 158-16,노인시설,50,2021-11-22,09:00:00,18:00:00,127.05337,37.61988,2024,204711.7111,557810.7244,성북구
334,장위3동 주민센터,서울특별시 성북구 한천로 657,서울특별시 성북구 장위동 117-5,주민센터,50,2021-11-22,09:00:00,18:00:00,127.0565989,37.6165205,2024,204996.9958,557438.0229,성북구
335,석관실버복지센터,서울특별시 성북구 석관동 화랑로32길  88   (석관동),서울특별시 성북구 석관동 261-394,노인시설,50,2021-11-22,09:00:00,18:00:00,127.0589763,37.6094618,2024,205207.3835,556654.7128,성북구
336,월곡2동 주민센터,서울특별시 성북구 화랑로 296,서울특별시 성북구 석관동 384-3,주민센터,50,2021-11-22,09:00:00,18:00:00,127.061374,37.6129713,2024,205418.8367,557044.3649,성북구
337,삼양동주민센터,서울특별시 강북구 솔매로 69,서울특별시 강북구 미아동 762-20,주민센터,10,2023-11-15,09:00:00,18:00:00,127.019712,37.6250474,2024,201740.1315,558383.0939,강북구
338,미송경로당,서울특별시 강북구 인수봉로 42,서울특별시 강북구 미아동 837-723,노인시설,30,2023-11-15,09:00:00,18:00:00,127.012977,37.623809,2024,201145.5997,558245.5411,강북구
339,은혜경로당,서울특별시 강북구 삼양로63가길 7-26 ,서울특별시 강북구 미아동 791-1231,노인시설,30,2023-11-15,09:00:00,18:00:00,127.0160589,37.6273374,2024,201417.6005,558637.1982,강북구
340,청암경로당,서울특별시 강북구 솔매로22길 11,서울특별시 강북구 미아동 776-14,노인시설,30,2023-11-15,09:00:00,18:00:00,127.016998,37.624735,2024,201500.5519,558348.374,강북구
341,미양할머니경로당,서울특별시 강북구 삼양로35가길 7-4 ,서울특별시 강북구 미아동 791-2308,노인시설,10,2023-11-15,09:00:00,18:00:00,127.0193875,37.6206944,2024,201711.5852,557899.9513,강북구
342,실개울경로당,서울특별시 강북구 삼양로47길 37,서울특별시 강북구 미아동 760-22,노인시설,30,2023-11-15,09:00:00,18:00:00,127.016952,37.6226425,2024,201496.533,558116.128,강북구
343,경남(아)경로당,서울특별시 강북구 삼양로74길 8,서울특별시 강북구 미아동 796,노인시설,20,2023-11-15,09:00:00,18:00:00,127.0185901,37.6286197,2024,201641.0141,558779.5613,강북구
344,삼일경로당,서울특별시 강북구 삼양로41길 61,서울특별시 강북구 미아동 839-460,노인시설,20,2023-11-15,09:00:00,18:00:00,127.0148084,37.6214239,2024,201307.316,557980.8444,강북구
345,솔샘(아)경로당,서울특별시 강북구 솔샘로 159,서울특별시 강북구 미아동 1354,노인시설,30,2023-11-15,09:00:00,18:00:00,127.0112126,37.6207235,2024,200989.8807,557903.0634,강북구
346,팔팔경로당,서울특별시 강북구 인수봉로 36,서울특별시 강북구 미아동 837-1798,노인시설,50,2023-11-15,09:00:00,18:00:00,127.0132726,37.623229,2024,201171.7041,558181.171,강북구
347,구세군강북종합사회복지관,서울특별시 강북구 인수봉로20가길 24,서울특별시 강북구 미아동 791-1509,복지회관,60,2023-11-15,09:00:00,18:00:00,127.0133722,37.6257196,2024,201180.4574,558457.6024,강북구
348,미아동주민센터,서울특별시 강북구 솔매로49길 14,서울특별시 강북구 미아동 197-1,주민센터,50,2023-11-15,09:00:00,18:00:00,127.026937,37.627043,2024,202377.8748,558604.7429,강북구
349,미아경로당,서울특별시 강북구 솔매로 147-11,서울특별시 강북구 미아동 198-30,노인시설,30,2023-11-15,09:00:00,18:00:00,127.02854,37.627452,2024,202519.3665,558650.1794,강북구
350,미아요진(아)경로당,서울특별시 강북구 도봉로76길 52,서울특별시 강북구 미아동 152,노인시설,10,2023-11-15,09:00:00,18:00:00,127.027001,37.633377,2024,202383.3222,559307.752,강북구
351,신일해피트리(아)경로당,서울특별시 강북구 오패산로60길 22,서울특별시 강북구 미아동 1358,노인시설,25,2023-11-15,09:00:00,18:00:00,127.031223,37.625852,2024,202756.2673,558472.6717,강북구
352,요한경로당,서울특별시 강북구 도봉로49길 62,서울특별시 강북구 미아동 301-10,노인시설,50,2023-11-15,09:00:00,18:00:00,127.022968,37.624712,2024,202027.573,558345.9334,강북구
353,운산경로당,서울특별시 강북구 도봉로72길 14-4,서울특별시 강북구 미아동 187-14,노인시설,50,2023-11-15,09:00:00,18:00:00,127.024993,37.631865,2024,202206.1249,559139.8867,강북구
354,율곡경로당,서울특별시 강북구 오패산로52아길 11,서울특별시 강북구 미아동 258-78,노인시설,50,2023-11-15,09:00:00,18:00:00,127.031174,37.627005,2024,202751.8992,558600.6411,강북구
355,한빛경로당,서울특별시 강북구 솔매로43길 25,서울특별시 강북구 미아동 223-18,노인시설,50,2023-11-15,09:00:00,18:00:00,127.023744,37.626881,2024,202096.016,558586.6865,강북구
356,미아현대(아)경로당,서울특별시 강북구 도봉로68길 26,서울특별시 강북구 미아동 190-2,노인시설,30,2023-11-15,09:00:00,18:00:00,127.0254682,37.6306942,2024,202248.1059,559009.9515,강북구
357,오패산경로당,서울특별시 강북구 오패산로52다길 55,서울특별시 강북구 미아동 258-568,노인시설,23,2023-11-15,09:00:00,18:00:00,127.0332813,37.6224259,2024,202938.1023,558092.4735,강북구
358,꿈의숲해링턴플레이스(아)경로당,서울특별시 강북구 오현로 45,서울특별시 강북구 미아동 1369,노인시설,50,2023-11-15,09:00:00,18:00:00,127.03478,37.61718,2024,203070.6246,557510.2827,강북구
359,벽오산경로당,서울특별시 강북구 월계로21나길 30,서울특별시 강북구 미아동 8-189,노인시설,40,2023-11-15,09:00:00,18:00:00,127.038074,37.615529,2024,203361.5166,557327.1523,강북구
360,송중경로당,서울특별시 강북구 도봉로34길 25-3,서울특별시 강북구 미아동 130-84,노인시설,50,2023-11-15,09:00:00,18:00:00,127.029445,37.622315,2024,202599.4342,558080.0516,강북구
361,원송경로당,서울특별시 강북구 오패산로 156-3,서울특별시 강북구 미아동 87-179,노인시설,40,2023-11-15,09:00:00,18:00:00,127.033835,37.615728,2024,202987.2514,557349.0958,강북구
362,한일유앤아이(아)경로당,서울특별시 강북구 월계로21가길 41,서울특별시 강북구 미아동 1355,노인시설,40,2023-11-15,09:00:00,18:00:00,127.036443,37.614641,2024,203217.5554,557228.5367,강북구
363,송중동주민센터,서울특별시 강북구 오패산로 162,서울특별시 강북구 미아동 87-141,주민센터,100,2023-11-15,09:00:00,18:00:00,127.033751,37.616097,2024,202979.8204,557390.0482,강북구
364,경남아너스빌(아)경로당,서울특별시 강북구 오패산로30길 30,서울특별시 강북구 미아동 1356,노인시설,40,2023-11-15,09:00:00,18:00:00,127.035654,37.615185,2024,203147.8716,557288.8881,강북구
365,구봉경로당,서울특별시 강북구 오현로9길 97,서울특별시 강북구 미아동 3-714,노인시설,30,2023-11-15,09:00:00,18:00:00,127.0329273,37.6209175,2024,202906.9096,557925.0461,강북구
366,방천경로당,서울특별시 강북구 월계로7길 39-9,서울특별시 강북구 미아동 52-20,노인시설,55,2023-11-15,09:00:00,18:00:00,127.033119,37.612389,2024,202924.1674,556978.4804,강북구
367,꿈의숲롯데캐슬(아)경로당,서울특별시 강북구 오현로 56,서울특별시 강북구 미아동 4,노인시설,60,2023-11-15,09:00:00,18:00:00,127.036062,37.618705,2024,203183.7436,557679.584,강북구
368,송천동주민센터,서울특별시 강북구 솔샘로 284,서울특별시 강북구 미아동 860-56,주민센터,50,2023-11-15,09:00:00,18:00:00,127.023834,37.618268,2024,202104.2036,557630.7373,강북구
369,미아동부센트레빌(아)경로당,서울특별시 강북구 숭인로7가길 37,서울특별시 강북구 미아동 474,노인시설,20,2023-11-15,09:00:00,18:00:00,127.02573,37.613607,2024,202271.7352,557113.4607,강북구
370,성우(아)경로당,서울특별시 강북구 삼양로24길 19,서울특별시 강북구 미아동 561-2,노인시설,20,2023-11-15,09:00:00,18:00:00,127.021991,37.617162,2024,201941.5216,557507.9434,강북구
371,솔샘길경로당,서울특별시 강북구 솔샘로 277-1,서울특별시 강북구 미아동 860-202,노인시설,40,2023-11-15,09:00:00,18:00:00,127.02343,37.618832,2024,202068.5205,557693.3262,강북구
372,송암경로당,서울특별시 강북구 삼양로24길 4-6,서울특별시 강북구 미아동 1264-194,노인시설,25,2023-11-15,09:00:00,18:00:00,127.022455,37.616301,2024,201982.5097,557412.3914,강북구
373,송천경로당,서울특별시 강북구 솔샘로60길 18-12,서울특별시 강북구 미아동 403-86,노인시설,50,2023-11-15,09:00:00,18:00:00,127.024313,37.618029,2024,202146.4993,557604.2217,강북구
374,숭인경로당,서울특별시 강북구 삼양로16길 25,서울특별시 강북구 미아동 1261-322,노인시설,40,2023-11-15,09:00:00,18:00:00,127.023551,37.613031,2024,202079.3645,557049.4804,강북구
375,큰마을효심경로당,서울특별시 강북구 삼양로54길 60,서울특별시 강북구 미아동 754-63,노인시설,40,2023-11-15,09:00:00,18:00:00,127.021311,37.623239,2024,201881.3332,558182.4116,강북구
376,건양경로당,서울특별시 강북구 삼양로38길 8-9 ,서울특별시 강북구 미아동 734-230,노인시설,40,2023-11-15,09:00:00,18:00:00,127.0213374,37.6206902,2024,201883.7281,557899.5225,강북구
377,송천센트레빌(아)경로당,서울특별시 강북구 숭인로 39,서울특별시 강북구 미아동 461,노인시설,30,2023-11-15,09:00:00,18:00:00,127.025618,37.612669,2024,202261.875,557009.3501,강북구
378,삼각산동주민센터,서울특별시 강북구 삼양로19길 34,서울특별시 강북구 미아동 813-3,주민센터,50,2023-11-15,09:00:00,18:00:00,127.0207409,37.6151481,2024,201831.2033,557284.3971,강북구
379,래미안트리베라1차(아)경로당,서울특별시 강북구 삼양로19길 25,서울특별시 강북구 미아동 813,노인시설,60,2023-11-15,09:00:00,18:00:00,127.02092,37.61418,2024,201847.0399,557176.952,강북구
380,래미안트리베라2차(아)경로당,서울특별시 강북구 삼양로27길 19,서울특별시 강북구 미아동 812,노인시설,60,2023-11-15,09:00:00,18:00:00,127.020335,37.617329,2024,201795.3141,557526.4457,강북구
290,망우경로당,서울특별시 중랑구 망우로72길 15-3,서울특별시 중랑구 망우동 184-27,노인시설,29,2023-11-15,09:00:00,18:00:00,127.1028261,37.5993859,2024,209080.3801,555539.7345,중랑구
381,번1동주민센터,서울특별시 강북구 덕릉로41길 74,서울특별시 강북구 번동 417-11,주민센터,30,2023-11-15,09:00:00,18:00:00,127.028835,37.637862,2024,202545.0526,559805.5885,강북구
382,동부경로당,서울특별시 강북구 덕릉로52길 46,서울특별시 강북구 번동 427-40,노인시설,20,2023-11-15,09:00:00,18:00:00,127.037471,37.635076,2024,203307.4121,559496.6408,강북구
383,번1동경로당,서울특별시 강북구 덕릉로41길 92,서울특별시 강북구 번동 417-15,노인시설,30,2023-11-15,09:00:00,18:00:00,127.028037,37.638224,2024,202474.607,559845.7454,강북구
384,번동삼성(아)경로당,서울특별시 강북구 도봉로98길 33,서울특별시 강북구 번동 470-1,노인시설,20,2023-11-15,09:00:00,18:00:00,127.031995,37.641447,2024,202823.8268,560203.5769,강북구
